Amplitude, AndersonDarling, Autocor_length, Beyond1Std,CAR_sigma, Con, Eta_e, Freq1_harmonics_rel_phase_1,LinearTrend, MaxSlope, Mean, Period_fit, SlottedA_length,SmallKurtosis, StructureFunction_index_21,ID
0.8709749999999996,0.9996200955362822,2.0,0.23809523809523808,10.0,0.0,29969198.060611423,-1.1341570729134247,-0.00037772805986518673,177.44980384309562,19.798107936507932,2.7349706663848394e-06,7.0,0.3636471614331649,1.7242972888504131,TranID1209141090024103854
0.8166749999999983,0.2007003095551503,1.0,0.28,10.0,0.0,27399202.9216339,0.5545615395201776,0.000218964832479742,65.7302100146741,20.320468,1.0,7.0,-0.2075161488452144,1.4874906166098785,TranID912111090034111048
1.0141749999999998,0.9953451015651272,1.0,0.304635761589404,10.0,0.0,5022209.473649933,1.6678059094590174,-0.00030462626888857786,228.6783868986188,19.733685430463574,0.9999987210233569,1.0,0.016749673326668102,1.7173638671458087,TranID1309021090034133655
0.7018000000000004,0.9999989653299973,1.0,0.285140562248996,10.0,0.0,3795142.7571434947,-1.2498236230673765,-1.729684385818102e-05,226.8950495229025,19.773434538152607,1.0,1.0,0.4601105460500299,1.8570004805214957,TranID1511121090044121320
0.9389749999999992,0.3891142080340042,1.0,0.2727272727272727,10.0,0.0,32363723.138312317,1.3954300015091883,-0.0001793735632233819,118.81991950584893,20.26032727272727,0.999999908407944,7.0,1.2298117579330952,1.3179282751370711,TranID1512031120014116775
0.9230499999999999,0.7274072519775092,1.0,0.2982456140350877,10.0,0.0,31996138.039390285,0.8237606572367854,-0.0001232599279063409,196.9465281592388,20.130417543859647,1.0,1.0,-0.60799282919848,1.997057139159767,TranID1011111120014121468
0.7877749999999999,0.6977993031499774,1.0,0.336283185840708,10.0,0.0,4555553.716688923,-1.8139531940568339,-5.674183113953815e-05,351.950901078952,19.90283539823009,1.0,6.0,0.9919973768528592,1.6441734960679402,TranID1511181120024103505
1.376050000000001,0.9999993362320732,1.0,0.38181818181818183,10.0,0.027522935779816515,3337500.115135915,0.15692364081706067,-6.906952430736564e-05,2231.7466586409155,19.965899545454548,0.9999390142873745,1.0,0.690108539589533,1.735448924823424,TranID1111191120034144818
1.2543249999999997,0.9995652172204474,3.0,0.3197278911564626,10.0,0.006896551724137931,3446530.2633850994,1.1278486413505262,-0.000245189323095976,288.29334194190625,19.933633333333336,0.597332826780052,1.0,0.44205345336896773,1.967095390440072,TranID1209251120034120839
0.9235500000000005,0.9502514068106604,1.0,0.4,10.0,0.0,54321538.64484974,-0.39541184965118975,-0.00019591921265408167,253.56311386712275,20.231810909090907,0.9860582733494592,12.0,-0.9971389782709537,1.4398391457157262,TranID1601021150024109668
1.7615499999999997,0.995994493318741,1.0,0.22727272727272727,10.0,0.0,18895668.3793988,0.196546852137657,0.0003869870552655044,112.25621510419865,20.09148636363636,0.9998898137818862,6.0,6.496930351228007,1.6044598806377672,TranID1011111150034118129
0.846074999999999,1.0,2.0,0.25,10.0,0.01935483870967742,1318303.8260319335,-2.025447033883173,-0.00011789625456309116,292.2960291175431,19.269797435897434,0.06835460204815158,2.0,5.0440929597451625,1.8337734887873938,TranID1211121150034142136
1.8979250000000008,1.0,2.0,0.4391891891891892,10.0,0.0273972602739726,1695421.1231471933,1.0229976762525268,0.0003696199926531406,251.16401535465275,19.82929324324324,4.398139091810194e-06,3.0,2.7316536249828074,1.6518196274911632,TranID1311081150044101824
1.7863750000000014,0.5105219807228388,4.0,0.3333333333333333,10.0,0.0,8693206.605596399,-0.6702538846394337,-9.879962343590227e-05,74.37668525618994,18.986091666666667,0.06786523420103696,52.0,-0.45965175585153695,1.776244139695524,TranID1006021180014134943
1.4945749999999993,1.0,2.0,0.36,10.0,0.013513513513513514,3917464.323806748,-0.7119855967700336,-5.728275155628088e-05,374.551393327837,20.213656666666665,1.0,2.0,6.505912919019935,1.7475873405574047,TranID1112241180034118508
1.293000000000001,0.9999999999861064,4.0,0.3698630136986301,10.0,0.0,2421904.1919140955,0.23105740267918207,9.587676672744785e-05,126.69878815585675,20.072493150684934,0.02849647134161548,5.0,-0.9566732270000493,1.6271264857631569,TranID911061180044136018
1.158900000000001,0.9999999998190277,1.0,0.3111111111111111,10.0,0.0,2173110.7020261716,-1.461458929156663,-0.000285257289060178,353.382307177629,19.681329629629634,1.5345735764782376e-05,2.0,21.66391032040121,1.3054090458536276,TranID1410291210014109021
1.1213499999999996,0.2196448321762433,1.0,0.38461538461538464,10.0,0.0,372556053.0125752,1.0560550676376177,0.00011576155028305913,170.97777136793277,20.170407692307695,-inf,6.0,0.03287354416711352,1.512679921774427,TranID1409030010044114444
1.5047500000000014,0.9999999984798773,2.0,0.4117647058823529,10.0,0.015151515151515152,16390830.97534414,0.13316326941960366,-0.00021553412207858056,310.6861833140541,20.125261764705883,1.0,6.0,10.438348069991548,1.7421557652438169,TranID1209210010044118805
1.5321999999999996,1.0,8.0,0.34594594594594597,10.0,0.03278688524590164,2411989.1713750954,-0.20989834574480426,-0.0003330977597194563,317.453004193196,19.331474594594596,0.0,1.0,3.2271739275950466,1.7237310176036338,TranID1310250040014131234
1.079024999999998,0.8785421742491628,2.0,0.38461538461538464,7.776815354427464,0.0,184221101.90346923,1.7624721415313243,0.00023945484187142964,282.0886416369785,20.07927692307692,0.9999988670792119,6.0,-0.3611199779237646,1.3790039510168641,TranID801010040034114166
1.247399999999999,0.9993023854078954,2.0,0.4146341463414634,10.0,0.0,8020303.380401696,1.0090821418561673,8.71591551501069e-06,123.99391257007319,20.123456097560975,0.9703372710296995,17.0,0.0003095257912448801,1.7310597028857244,TranID1011080040044131101
1.3054500000000004,0.5262255640769651,2.0,0.3,10.0,0.0,56633542.74889094,-1.8633389656608186,-8.119129223099002e-05,209.60294945984936,19.95322666666667,0.1571703382419577,7.0,-0.09295620178559494,1.6460397983557653,TranID909190070024118250
1.23785,0.9999999998778233,6.0,0.41,10.0,0.061224489795918366,4823456.084893153,-0.11939881163478328,-0.0002274394466707728,146.4970388423338,19.704732,0.003794793889568271,2.0,1.244926324098898,1.6773412245593682,TranID1310250070034110542
1.799949999999999,0.9999919228593013,1.0,0.37037037037037035,10.0,0.0,12861563.343001723,0.6206090998749202,-0.00010701950386268692,140.6207665477051,20.00896296296296,1.0,8.0,11.260248608387986,1.9720323293020714,TranID1209150070034133708
1.1213499999999996,0.2196448321762433,1.0,0.38461538461538464,10.0,0.0,372556053.0125752,1.0560550676376177,0.00011576155028305913,170.97777136793277,20.170407692307695,-inf,6.0,0.03287354416711352,1.512679921774427,TranID1409030010044114444
1.5047500000000014,0.9999999984798773,2.0,0.4117647058823529,10.0,0.015151515151515152,16390830.97534414,0.13316326941960366,-0.00021553412207858056,310.6861833140541,20.125261764705883,1.0,6.0,10.438348069991548,1.7421557652438169,TranID1209210010044118805
1.5321999999999996,1.0,8.0,0.34594594594594597,10.0,0.03278688524590164,2411989.1713750954,-0.20989834574480426,-0.0003330977597194563,317.453004193196,19.331474594594596,0.0,1.0,3.2271739275950466,1.7237310176036338,TranID1310250040014131234
1.079024999999998,0.8785421742491628,2.0,0.38461538461538464,7.776815354427464,0.0,184221101.90346923,1.7624721415313243,0.00023945484187142964,282.0886416369785,20.07927692307692,0.9999988670792119,6.0,-0.3611199779237646,1.3790039510168641,TranID801010040034114166
1.247399999999999,0.9993023854078954,2.0,0.4146341463414634,10.0,0.0,8020303.380401696,1.0090821418561673,8.71591551501069e-06,123.99391257007319,20.123456097560975,0.9703372710296995,17.0,0.0003095257912448801,1.7310597028857244,TranID1011080040044131101
1.3054500000000004,0.5262255640769651,2.0,0.3,10.0,0.0,56633542.74889094,-1.8633389656608186,-8.119129223099002e-05,209.60294945984936,19.95322666666667,0.1571703382419577,7.0,-0.09295620178559494,1.6460397983557653,TranID909190070024118250
1.23785,0.9999999998778233,6.0,0.41,10.0,0.061224489795918366,4823456.084893153,-0.11939881163478328,-0.0002274394466707728,146.4970388423338,19.704732,0.003794793889568271,2.0,1.244926324098898,1.6773412245593682,TranID1310250070034110542
1.799949999999999,0.9999919228593013,1.0,0.37037037037037035,10.0,0.0,12861563.343001723,0.6206090998749202,-0.00010701950386268692,140.6207665477051,20.00896296296296,1.0,8.0,11.260248608387986,1.9720323293020714,TranID1209150070034133708
1.3650000000000002,1.0,30.0,0.3715277777777778,10.0,0.07342657342657342,217353.94819962216,0.3977039324062175,-0.0005521476319642254,210.70383411945977,18.261774305555555,0.0,3.0,1.9194260133294159,1.4033803965316185,TranID1201030070034134767
1.4053499999999985,0.9167576436232205,1.0,0.4166666666666667,10.0,0.0,88004518.92293806,1.497346794131377,0.0003672869386147395,108.4580285063778,19.918425000000003,1.0,15.0,-1.1607896399363153,1.791158444868463,TranID711020090024109055
0.8878000000000004,0.9999999985113002,1.0,0.29906542056074764,10.0,0.009433962264150943,4114680.30228621,1.4175523638712277,-1.2460150878506157e-05,448.9912805452063,19.31722056074766,1.0,2.0,4.434585885319569,2.1470467738010695,TranID809060090024127492
3.213374999999999,1.0,4.0,0.5211267605633803,10.0,0.043478260869565216,1048859.182506313,0.8986608912445103,0.0006076308315966771,196.7671727337455,18.962616901408456,3.5607398769510468e-06,7.0,0.38428124179820955,1.6443606532970931,TranID1010070120014131116
1.2440750000000005,0.9894359609938828,2.0,0.33663366336633666,10.0,0.030303030303030304,12918772.87977816,-0.014940584079140007,-3.138062327327254e-05,380.5910793376371,19.95308415841584,1.0,5.0,0.21569790634831554,1.6938242361266773,TranID909160120034110694
1.1129999999999995,0.6942153400727765,2.0,0.32967032967032966,10.0,0.0,11364448.654240327,1.4167662283961127,-0.00023650876605917185,201.53845847078372,19.71666923076923,0.07185225674418139,6.0,0.1958164337144348,1.8218186822314286,TranID1309120150014104855
0.9152500000000003,0.7939423763379283,1.0,0.3181818181818182,10.0,0.0,51384329.968506664,0.21611186125276527,0.00018967379097681203,238.68317610824457,20.094761363636362,1.0,5.0,-0.5411239355060089,1.5971693975973367,TranID1512020150014110836
1.2053999999999991,0.9999999824547162,1.0,0.16666666666666666,10.0,0.0,1618908.2379756728,0.3997305918190003,0.000976670005774963,146.93695041873227,19.010716666666667,4.19779957006039e-05,7.0,2.407759636990631,1.9103596953870081,TranID810090150024205441
0.240475,0.9999999999968643,1.0,0.22340425531914893,10.0,0.005376344086021506,5419236.386003614,0.2294311912504307,-3.617592686486024e-05,87.16421448040978,16.76708670212766,1.0,6.0,6.939781637070629,1.9962122657648396,TranID1009160150044112016
1.0409000000000006,0.9658539748589361,1.0,0.24489795918367346,10.0,0.0,42790664.24475962,0.9020139578598385,-0.0002340126511988142,188.3795636429069,19.859944897959185,1.0,5.0,-0.5130559088143491,1.6564584690494726,TranID1210090180034141802
0.5646499999999985,1.0,3.0,0.4140625,10.0,0.0,643852.3451174285,1.3578421463409929,1.7423662640674023e-06,52.58905079525531,17.5457609375,0.0,9.0,-0.6885515212358522,1.9740112638753926,TranID1208280210014111715
2.8946249999999996,1.0,2.0,0.4957983193277311,10.0,0.042735042735042736,734769.1878196667,-0.47370155787638757,-0.00025018953855133525,392.9409775840873,19.521119327731093,0.003384989711587627,1.0,2.332301191397661,1.5315934144862169,TranID1011271040014129121
1.5461749999999999,1.0,5.0,0.40131578947368424,10.0,0.04,2381675.4005485354,-0.15143150722513732,-0.00021905666060502535,254.37631566729755,19.859692763157895,0.060782558433887024,3.0,1.871176596060006,1.621213623362419,TranID1201041040034112466
0.9497000000000018,0.7881697464921317,2.0,0.28804347826086957,10.0,0.01098901098901099,3351526.4104502853,-0.9719579876118305,-0.00013583565763042034,271.808806795359,19.609607608695654,9.327126416547316e-06,1.0,0.4401686309645969,1.6743152619613137,TranID1107011040034131568
0.6658000000000008,0.9999997644166114,30.0,0.3786407766990291,10.0,0.006514657980456026,368691.769061367,-0.6250797559315009,-0.0003221189281007746,258.13406195985834,17.89053203883495,0.0,1.0,0.5761195392085865,1.6524421486900798,TranID1210211070014111403
0.9749500000000015,0.9999881649576506,3.0,0.36693548387096775,10.0,0.02032520325203252,580131.0518009602,0.7661536941652218,6.97185369913424e-05,187.65876915333934,18.08140927419355,3.4388469849488956e-10,2.0,-0.31043476891399013,1.818608370356207,TranID1006111070024108613
1.1084750000000003,0.5859304109268431,1.0,0.296551724137931,10.0,0.0,9707034.685995605,-0.13265339310324564,-0.0002559833273827746,471.49789668739385,19.949335862068967,0.0,5.0,0.2632616178894227,1.8447830196845778,TranID1509181070024115810
0.8404750000000014,0.4941959866590051,2.0,0.3333333333333333,10.0,0.0,43857630.73716616,-0.4141369037700716,-0.0002660899056204192,77.47646765842744,20.4218,1.0,8.0,0.3822873581399282,1.8015163689708522,TranID1111271070034113062
1.507575000000001,0.27145302155639733,1.0,0.3684210526315789,10.0,0.0,13056671.772637557,0.5693457608591425,-7.737354912264177e-05,174.0830667555484,20.086842105263162,1.0,8.0,0.008192103142897533,1.967304750259031,TranID1409251070034124903
2.00605,1.0,3.0,0.38095238095238093,10.0,0.0410958904109589,636421.7352323633,-0.6423600254397885,0.00012901635603426777,619.5744475917675,18.926977551020407,0.0002765023709727643,1.0,2.595183386598263,2.102540397379751,TranID811231070034125394
0.8709749999999996,0.9996200955362822,2.0,0.23809523809523808,10.0,0.0,29969198.060611423,-1.1341570729134247,-0.00037772805986518673,177.44980384309562,19.798107936507932,2.7349706663848394e-06,7.0,0.3636471614331649,1.7242972888504131,TranID1209141090024103854
0.8166749999999983,0.2007003095551503,1.0,0.28,10.0,0.0,27399202.9216339,0.5545615395201776,0.000218964832479742,65.7302100146741,20.320468,1.0,7.0,-0.2075161488452144,1.4874906166098785,TranID912111090034111048
1.0141749999999998,0.9953451015651272,1.0,0.304635761589404,10.0,0.0,5022209.473649933,1.6678059094590174,-0.00030462626888857786,228.6783868986188,19.733685430463574,0.9999987210233569,1.0,0.016749673326668102,1.7173638671458087,TranID1309021090034133655
0.7018000000000004,0.9999989653299973,1.0,0.285140562248996,10.0,0.0,3795142.7571434947,-1.2498236230673765,-1.729684385818102e-05,226.8950495229025,19.773434538152607,1.0,1.0,0.4601105460500299,1.8570004805214957,TranID1511121090044121320
0.9389749999999992,0.3891142080340042,1.0,0.2727272727272727,10.0,0.0,32363723.138312317,1.3954300015091883,-0.0001793735632233819,118.81991950584893,20.26032727272727,0.999999908407944,7.0,1.2298117579330952,1.3179282751370711,TranID1512031120014116775
0.9230499999999999,0.7274072519775092,1.0,0.2982456140350877,10.0,0.0,31996138.039390285,0.8237606572367854,-0.0001232599279063409,196.9465281592388,20.130417543859647,1.0,1.0,-0.60799282919848,1.997057139159767,TranID1011111120014121468
0.7877749999999999,0.6977993031499774,1.0,0.336283185840708,10.0,0.0,4555553.716688923,-1.8139531940568339,-5.674183113953815e-05,351.950901078952,19.90283539823009,1.0,6.0,0.9919973768528592,1.6441734960679402,TranID1511181120024103505
1.376050000000001,0.9999993362320732,1.0,0.38181818181818183,10.0,0.027522935779816515,3337500.115135915,0.15692364081706067,-6.906952430736564e-05,2231.7466586409155,19.965899545454548,0.9999390142873745,1.0,0.690108539589533,1.735448924823424,TranID1111191120034144818
1.2543249999999997,0.9995652172204474,3.0,0.3197278911564626,10.0,0.006896551724137931,3446530.2633850994,1.1278486413505262,-0.000245189323095976,288.29334194190625,19.933633333333336,0.597332826780052,1.0,0.44205345336896773,1.967095390440072,TranID1209251120034120839
0.9235500000000005,0.9502514068106604,1.0,0.4,10.0,0.0,54321538.64484974,-0.39541184965118975,-0.00019591921265408167,253.56311386712275,20.231810909090907,0.9860582733494592,12.0,-0.9971389782709537,1.4398391457157262,TranID1601021150024109668
1.7615499999999997,0.995994493318741,1.0,0.22727272727272727,10.0,0.0,18895668.3793988,0.196546852137657,0.0003869870552655044,112.25621510419865,20.09148636363636,0.9998898137818862,6.0,6.496930351228007,1.6044598806377672,TranID1011111150034118129
0.846074999999999,1.0,2.0,0.25,10.0,0.01935483870967742,1318303.8260319335,-2.025447033883173,-0.00011789625456309116,292.2960291175431,19.269797435897434,0.06835460204815158,2.0,5.0440929597451625,1.8337734887873938,TranID1211121150034142136
1.8979250000000008,1.0,2.0,0.4391891891891892,10.0,0.0273972602739726,1695421.1231471933,1.0229976762525268,0.0003696199926531406,251.16401535465275,19.82929324324324,4.398139091810194e-06,3.0,2.7316536249828074,1.6518196274911632,TranID1311081150044101824
1.7863750000000014,0.5105219807228388,4.0,0.3333333333333333,10.0,0.0,8693206.605596399,-0.6702538846394337,-9.879962343590227e-05,74.37668525618994,18.986091666666667,0.06786523420103696,52.0,-0.45965175585153695,1.776244139695524,TranID1006021180014134943
1.4945749999999993,1.0,2.0,0.36,10.0,0.013513513513513514,3917464.323806748,-0.7119855967700336,-5.728275155628088e-05,374.551393327837,20.213656666666665,1.0,2.0,6.505912919019935,1.7475873405574047,TranID1112241180034118508
1.293000000000001,0.9999999999861064,4.0,0.3698630136986301,10.0,0.0,2421904.1919140955,0.23105740267918207,9.587676672744785e-05,126.69878815585675,20.072493150684934,0.02849647134161548,5.0,-0.9566732270000493,1.6271264857631569,TranID911061180044136018
1.158900000000001,0.9999999998190277,1.0,0.3111111111111111,10.0,0.0,2173110.7020261716,-1.461458929156663,-0.000285257289060178,353.382307177629,19.681329629629634,1.5345735764782376e-05,2.0,21.66391032040121,1.3054090458536276,TranID1410291210014109021
0.9873499999999993,1.0,1.0,0.25098039215686274,10.0,0.0,856626.1946311431,0.6119668408521147,5.2195819772257574e-05,1046.3176029370607,18.769759607843135,1.0,1.0,31.275443881513997,0.9914192830020275,TranID1408311210014119351
0.5484749999999998,1.0,1.0,0.23897058823529413,10.0,0.003703703703703704,1810798.6687712204,2.6560692723658956,2.0153018662865783e-05,195.6109165862768,18.564717279411767,0.997258479264378,1.0,7.6417205231870735,1.8514309441853658,TranID1607091210014124380
0.8229499999999987,0.9998861953644784,1.0,0.234375,10.0,0.0,12395058.125871671,-0.9664536883129717,-7.31978183709223e-05,115.95174455223476,18.753178124999998,0.004468057352554067,7.0,9.713958195735774,1.293363414760013,TranID1012011210024127861
1.4443000000000001,0.46593357539456526,2.0,0.35714285714285715,6.263001840871986,0.0,108802732.68335567,-0.6608283871380771,0.00015996469959423,168.01273375939087,19.791478571428573,1.0,11.0,-0.8055326127863989,1.5288946092640272,TranID1011071210024138139
0.6800000000000015,1.0,1.0,0.25,10.0,0.013793103448275862,2639189.884566648,-2.7049261449398476,-3.234804756444352e-05,391.2731323147565,18.845186643835618,0.895781435159532,3.0,3.7804771427069426,2.054145248050078,TranID911191210024141794
1.1331999999999987,0.9999999973094749,22.0,0.2839506172839506,10.0,0.0,2257547.0322041726,-0.008352106840561896,-0.0005592619008009199,199.18283378845857,19.777959259259262,0.0,3.0,-0.5446979298983599,1.5910108326359713,TranID1210191210034106470
1.4121749999999977,1.0,4.0,0.2601880877742947,10.0,0.006309148264984227,439839.7406866895,-0.2061446265947459,0.00012131741584772965,239.30792933937664,18.404718495297807,0.0,3.0,0.4207153201116576,1.8913668039267413,TranID910261230034129795
2.6504499999999993,0.9644208073640076,1.0,0.4666666666666667,10.0,0.0,1887644.7453658727,-1.0258625924552283,0.00040277642878101735,41.67633111033977,19.801806666666668,0.9994187906829548,9.0,4.618284957349343,1.419101869394395,TranID912201230044119403
0.7899750000000019,0.9999999995077178,54.0,0.3129496402877698,10.0,0.0,1438340.7919998898,1.4921127650393498,-0.00047152139691019495,359.51741235023525,18.367880215827338,0.0,1.0,-0.14983549918107952,1.7201769446316966,TranID1110061260014124074
2.2192500000000006,1.0,3.0,0.1941747572815534,10.0,0.019543973941368076,240960.69800073738,0.1342359741500323,-6.370969879483757e-05,383.02219903989476,17.49541359223301,0.0002997773435527984,3.0,13.377197077553529,2.0703869955120555,TranID909181260024124094
0.42457499999999904,0.9999999950323601,40.0,0.3116883116883117,10.0,0.0,11290514.371785657,-0.10711943357438836,-0.00018411207597066308,752.4116459700259,18.14486038961039,0.0,3.0,0.913356220536107,1.6656032956673636,TranID1306271260024129130
0.4107000000000003,1.0,1.0,0.19875776397515527,10.0,0.00625,2866489.9904099707,1.3513091413724336,-2.5918839551125755e-05,409.6303170103997,18.86215590062112,0.9999999999998387,6.0,17.886358072324338,2.176769031590043,TranID1310221260034120370
0.6410999999999998,0.34219211741819544,1.0,0.29296875,10.0,0.0,3758229.776337959,-1.0476567761278606,-6.544192973922135e-05,255.5721115681652,19.53648828125,1.0,6.0,0.4770456101248923,1.7446252845490708,TranID1409061260034240176
